customer_id,company_name,industry,company_size,country,signup_date
2374,Williams-Nelson,Consulting,Large,Canada,9/6/2022
2375,Hernandez and Sons,Education,Startup,India,1/6/2023
2376,"Powers, Adams and Montgomery",Media,Startup,Brazil,5/11/2024
2377,"Salazar, Gallegos and Holt",Retail,Startup,France,5/15/2025
2378,"Mayer, Evans and Daniels",Retail,Small,UAE,12/9/2023
2379,Smith-Cross,Manufacturing,Small,Netherlands,12/15/2022
2380,"Fitzgerald, Keith and Jimenez",Marketing,Large,UK,10/1/2022
2381,Reed-Rodriguez,Consulting,Small,Japan,7/4/2025
2382,Smith-Grant,Consulting,Medium,Netherlands,5/2/2024
2383,Peterson Inc,Healthcare,Startup,Pakistan,7/7/2022
2384,Bradshaw LLC,Logistics,Large,Australia,5/7/2024
2385,"Hood, Dillon and Bailey",Marketing,Startup,Germany,5/28/2023
2386,"Beck, Brooks and Anderson",Education,Startup,Mexico,9/2/2024
2387,Garcia-Jackson,Education,Startup,Mexico,5/26/2024
2388,Jennings-Wilkins,Consulting,Startup,Netherlands,11/18/2025
2389,Roth-Bailey,Education,Small,UAE,4/14/2024
2390,Mejia-Maldonado,Manufacturing,Large,France,4/8/2025
2391,"Rodriguez, Sullivan and Bonilla",Retail,Startup,Netherlands,10/1/2022
2392,Rivera-Morris,Finance,Medium,Singapore,5/28/2026
2393,Pierce LLC,Media,Medium,Australia,1/16/2023
2394,May-Harrison,Healthcare,Large,Japan,10/29/2024
2395,Delacruz Group,Logistics,Startup,Netherlands,9/12/2024
2396,Oneal-Ortega,Media,Small,Netherlands,1/5/2025
2397,Johnston-Clark,Logistics,Enterprise,South Africa,6/27/2022
2398,Adams-Hamilton,Technology,Medium,UAE,10/8/2024
2399,Weber-Perez,Media,Small,India,8/11/2024
2400,Wallace Inc,Finance,Startup,Mexico,10/19/2022
2401,"Sexton, Garcia and Smith",Consulting,Small,France,3/15/2025
2402,Rivera-Serrano,Manufacturing,Medium,Canada,9/3/2023
2403,Silva-Jordan,Retail,Medium,Germany,6/15/2023
2404,Ellis Ltd,Retail,Startup,Canada,9/30/2024
2405,Martinez-Daniels,Manufacturing,Medium,UK,6/18/2023
2406,Thomas Ltd,Marketing,Medium,Singapore,10/24/2025
2407,"Harris, Conley and Brennan",Technology,Small,Mexico,8/21/2025
2408,Griffin-Reyes,Logistics,Medium,UK,10/6/2025
2409,Reilly Inc,Finance,Large,Germany,10/31/2023
2410,Reilly-Lamb,Education,Small,Australia,11/17/2024
2411,"May, Johnson and Vega",Media,Large,Mexico,9/18/2022
2412,"Beck, Palmer and White",Technology,Startup,UK,11/6/2024
2413,Whitehead-Foster,Media,Startup,Singapore,2/24/2025
2414,"Lee, Riley and Hopkins",Finance,Small,Japan,12/13/2025
2415,Middleton Inc,Healthcare,Startup,USA,5/20/2025
2416,"Carney, Blankenship and Henson",Healthcare,Startup,USA,2/6/2025
2417,Hernandez-May,Technology,Startup,UAE,1/4/2024
2418,Holt-Baxter,Consulting,Large,UAE,6/1/2024
2419,"Miller, Stevens and Martin",Finance,Startup,France,2/10/2025
2420,"Schmidt, Riley and Kelley",Finance,Medium,UAE,8/18/2022
2421,"Hall, Gibson and Williams",Manufacturing,Startup,Brazil,4/15/2024
2422,Strong Inc,Consulting,Enterprise,India,3/30/2023
2423,Harris-Powell,Logistics,Medium,UAE,2/10/2023
2424,Kelly-Lewis,Logistics,Startup,Mexico,5/2/2026
2425,"Wells, Scott and Hart",Education,Large,India,10/3/2024
2426,"Barajas, Hicks and Johnson",Retail,Small,UAE,4/12/2025
2427,Smith-Hammond,Healthcare,Large,Netherlands,9/28/2024
2428,Harvey-Lowe,Logistics,Small,Canada,1/5/2026
2429,"Riley, Gonzalez and Walker",Consulting,Medium,Brazil,6/20/2025
2430,Stanley-Villanueva,Finance,Large,Brazil,11/10/2024
2431,Wagner-Becker,Logistics,Small,Pakistan,3/20/2026
2432,"Barker, Woods and Mullen",Finance,Startup,India,3/18/2026
2433,"Parks, James and Gregory",Logistics,Large,Australia,4/14/2025
2434,Mcmillan Ltd,Healthcare,Small,France,7/21/2022
2435,Clark-Hood,Media,Small,Germany,6/18/2024
2436,Montgomery-Robbins,Logistics,Startup,India,10/30/2025
2437,"Brown, Montgomery and Johnson",Consulting,Small,UK,3/14/2026
2438,Orozco-Greene,Logistics,Enterprise,Pakistan,8/22/2022
2439,Henderson-Wheeler,Retail,Small,Canada,7/19/2024
2440,"Greene, Herrera and Berry",Healthcare,Small,USA,8/30/2025
2441,Turner-Martin,Consulting,Medium,Brazil,6/8/2024
2442,Scott-Hanna,Manufacturing,Large,Canada,1/27/2025
2443,Reynolds Inc,Consulting,Small,UAE,11/7/2024
2444,Smith PLC,Retail,Small,France,1/4/2025
2445,Nunez LLC,Media,Enterprise,Brazil,10/31/2023
2446,"Vega, Soto and Castillo",Healthcare,Medium,Pakistan,8/26/2025
2447,Lester-Hernandez,Manufacturing,Startup,UK,3/18/2026
2448,"Johnson, Hall and Guzman",Retail,Startup,India,8/25/2024
2449,Jones LLC,Retail,Small,Netherlands,9/13/2024
2450,Cobb-Collins,Technology,Startup,Canada,8/20/2024
2451,May Ltd,Healthcare,Small,Pakistan,6/2/2024
2452,"King, Howard and Gray",Consulting,Large,Japan,11/26/2025
2453,Wall PLC,Finance,Startup,India,6/25/2026
2454,Warner Group,Media,Medium,Mexico,1/25/2023
2455,Chandler-Nichols,Finance,Small,France,3/23/2023
2456,Rivera-Travis,Consulting,Large,Mexico,12/21/2025
2457,Cook-Mata,Consulting,Medium,Brazil,4/25/2026
2458,Turner LLC,Healthcare,Startup,Germany,7/28/2024
2459,Ewing-Branch,Consulting,Small,USA,10/25/2022
2460,Hopkins-Lynn,Technology,Startup,France,4/15/2023
2461,"Conway, Welch and Romero",Manufacturing,Large,Mexico,8/13/2023
2462,Robertson PLC,Consulting,Large,UAE,12/23/2023
2463,Murphy-Benjamin,Finance,Small,Singapore,9/16/2023
2464,Austin-Steele,Consulting,Small,Germany,12/15/2025
2465,Hunt Inc,Technology,Small,South Africa,11/24/2025
2466,"Porter, Stuart and Clark",Logistics,Medium,UAE,1/28/2026
2467,Baker-Jones,Logistics,Small,Mexico,1/30/2023
2468,Vincent Inc,Retail,Small,Canada,4/21/2023
2469,White-Anderson,Media,Small,Germany,4/26/2025
2470,Anderson-Williams,Education,Startup,UAE,7/26/2023
2471,"Hopkins, Holt and Wells",Manufacturing,Medium,Germany,2/3/2026
2472,King LLC,Marketing,Startup,France,8/27/2023
2473,"Ward, Wood and Hayes",Retail,Medium,Brazil,10/26/2022
2474,"Lopez, Nelson and Gonzalez",Media,Startup,Pakistan,10/28/2023
2475,"Pierce, Morgan and Lawson",Logistics,Startup,USA,11/19/2024
2476,Rosales-Delacruz,Finance,Medium,USA,2/14/2026
2477,David-Newton,Marketing,Enterprise,UAE,3/3/2025
2478,"Clark, Martin and Berg",Media,Large,UAE,12/8/2022
2479,Roberts LLC,Media,Startup,Germany,7/8/2024
2480,"Kramer, Wilson and Castillo",Retail,Startup,South Africa,1/9/2025
2481,"Thornton, Moore and Hinton",Marketing,Large,Canada,9/29/2025
2482,Lee-Rosales,Healthcare,Small,South Africa,11/5/2022
2483,"Johnson, Cruz and Schneider",Education,Startup,UAE,2/19/2023
2484,Thomas-Mcclain,Healthcare,Large,Japan,1/30/2026
2485,Olson-Mcmahon,Marketing,Large,Germany,3/26/2025
2486,Holmes and Sons,Healthcare,Enterprise,Australia,12/15/2025
2487,Miller-Thompson,Technology,Enterprise,Mexico,1/3/2026
2488,"Smith, Petty and Jackson",Logistics,Large,USA,7/6/2025
2489,Reyes Inc,Technology,Startup,Mexico,6/20/2023
2490,"Bates, Morris and Salazar",Consulting,Startup,UAE,11/1/2025
2491,Pena Ltd,Healthcare,Medium,France,12/6/2024
2492,Ayala PLC,Consulting,Small,Netherlands,5/19/2023
2493,Perez-Guerrero,Finance,Small,UK,2/14/2023
2494,Jackson-Rocha,Manufacturing,Small,Germany,5/19/2025
2495,Singleton Ltd,Finance,Small,USA,2/17/2025
2496,French LLC,Marketing,Medium,Japan,9/7/2023
2497,Warner-Carter,Media,Startup,UAE,10/24/2022
2498,Figueroa Ltd,Logistics,Small,Japan,9/21/2024
2499,Murphy-Ward,Healthcare,Small,Pakistan,12/26/2022
2500,"Hamilton, Perez and Vance",Retail,Medium,Germany,12/7/2025
2501,"Gomez, Allen and Davenport",Manufacturing,Startup,Canada,11/14/2022
2502,"Garcia, Cox and Li",Education,Small,Japan,8/15/2022
2503,Marshall LLC,Education,Medium,UAE,6/11/2024
2504,Alvarado-Quinn,Education,Small,Germany,10/4/2022
2505,Allen-Schmidt,Healthcare,Startup,UAE,2/10/2026
2506,Perry and Sons,Education,Small,Singapore,7/13/2024
2507,"Lewis, Porter and Griffin",Technology,Small,UK,5/8/2025
2508,Gibson-Eaton,Manufacturing,Enterprise,India,9/22/2024
2509,"Curry, Hill and Yoder",Technology,Startup,India,9/7/2024
2510,Stokes-Martin,Media,Medium,Singapore,4/29/2024
2511,Edwards-Jones,Manufacturing,Startup,South Africa,2/27/2025
2512,Ryan-Rogers,Technology,Small,Germany,8/1/2022
2513,"Johnson, Todd and Robinson",Manufacturing,Medium,Canada,1/12/2026
2514,Parker-Williams,Media,Small,Brazil,4/1/2023
2515,Sims and Sons,Consulting,Small,UAE,1/29/2024
2516,Cooke and Sons,Healthcare,Startup,Germany,10/16/2023
2517,"Lawrence, Mcdaniel and Walsh",Healthcare,Small,Pakistan,6/14/2024
2518,Gonzalez-Gross,Education,Medium,Japan,10/24/2022
2519,"Hamilton, Hawkins and Haas",Finance,Small,Canada,11/22/2023
2520,Williams-Perez,Education,Large,Pakistan,10/1/2023
2521,King-Glass,Marketing,Medium,Brazil,1/20/2023
2522,Holmes-Andrews,Technology,Small,Singapore,8/20/2023
2523,Jones-Jones,Manufacturing,Startup,France,6/9/2024
2524,"Wilson, Vargas and Salas",Finance,Small,India,10/9/2024
2525,Summers PLC,Media,Large,India,10/25/2024
2526,Turner Inc,Marketing,Small,Mexico,7/16/2023
2527,Dyer LLC,Media,Large,UAE,7/26/2022
2528,Meyers Ltd,Healthcare,Small,UK,4/29/2026
2529,Duncan LLC,Healthcare,Large,Singapore,4/8/2024
2530,Cross Group,Education,Startup,Germany,4/22/2026
2531,"Patterson, Davis and Aguilar",Technology,Large,Singapore,5/27/2026
2532,"Medina, Cobb and Carlson",Finance,Small,Germany,12/22/2025
2533,Green-Ward,Logistics,Small,Netherlands,7/4/2025
2534,Hess-Hernandez,Marketing,Small,South Africa,2/25/2024
2535,Wood-Morales,Marketing,Small,Singapore,12/28/2022
2536,Walker PLC,Education,Enterprise,France,12/10/2024
2537,Acosta-Moore,Healthcare,Startup,Japan,7/23/2024
2538,Hamilton Group,Education,Startup,Australia,7/30/2022
2539,"Ellison, Berry and Skinner",Manufacturing,Medium,Netherlands,12/31/2024
2540,Schneider Ltd,Finance,Small,UK,12/12/2025
2541,Turner-Smith,Technology,Small,South Africa,6/1/2024
2542,Garcia Ltd,Consulting,Medium,Germany,5/18/2026
2543,"Knapp, Herman and Morales",Retail,Small,UK,6/3/2026
2544,Santiago-Chavez,Retail,Enterprise,Canada,6/25/2026
2545,Martin-Dunlap,Education,Small,Singapore,3/26/2023
2546,Cannon and Sons,Manufacturing,Startup,Mexico,10/26/2023
2547,"Simpson, Lopez and Parker",Finance,Medium,UAE,11/24/2025
2548,York-Patel,Logistics,Medium,USA,3/14/2024
2549,Stewart-Horn,Retail,Small,Canada,5/29/2025
2550,Colon-Carson,Finance,Medium,Pakistan,1/9/2025
2551,Cox Group,Technology,Startup,Netherlands,9/2/2024
2552,James LLC,Media,Small,India,6/9/2026
2553,"Ryan, Williams and Lewis",Manufacturing,Large,Mexico,5/24/2023
2554,"Nelson, Thomas and Campbell",Healthcare,Startup,USA,11/24/2022
2555,Durham Inc,Finance,Small,France,4/9/2024
2556,Blackburn-Foster,Technology,Large,Singapore,5/16/2024
2557,Walker-Morales,Logistics,Enterprise,Australia,1/1/2023
2558,Rodriguez Group,Consulting,Small,France,2/7/2026
2559,Hess-Mosley,Healthcare,Small,Germany,12/12/2022
2560,"Robertson, Mcknight and Moon",Consulting,Medium,Japan,7/25/2024
2561,"Carney, Ortega and Stone",Logistics,Enterprise,South Africa,3/15/2025
2562,Frost-Wright,Technology,Large,USA,3/12/2023
2563,"Allen, Singh and Wyatt",Retail,Startup,India,6/11/2023
2564,Parker PLC,Consulting,Small,UAE,8/18/2024
2565,Lewis and Sons,Healthcare,Small,Australia,7/14/2022
2566,Lewis Ltd,Education,Large,UK,10/10/2025
2567,Clark and Sons,Marketing,Medium,Netherlands,8/5/2022
2568,Howard-Rodriguez,Finance,Medium,Singapore,7/13/2022
2569,Trujillo Group,Retail,Enterprise,Japan,8/2/2022
2570,Owens Inc,Consulting,Startup,Germany,2/20/2023
2571,Rice-Martinez,Media,Startup,Singapore,3/2/2026
2572,Vazquez-Lopez,Finance,Small,France,11/2/2024
2573,Waller LLC,Education,Small,Netherlands,10/17/2023
2574,Santos and Sons,Logistics,Startup,Mexico,11/4/2023
2575,Monroe-Thomas,Marketing,Startup,Mexico,4/30/2025
2576,Figueroa-Armstrong,Technology,Medium,USA,1/20/2025
2577,Jackson-Brown,Education,Large,France,11/23/2023
2578,"Orr, Rice and Allen",Education,Small,USA,12/5/2024
2579,"Sellers, Barton and Perry",Logistics,Small,UAE,8/31/2022
2580,Schultz LLC,Manufacturing,Small,India,4/23/2025
2581,"Reid, Bond and Bradley",Logistics,Large,UK,5/24/2025
2582,"Hoover, Sanchez and Hernandez",Manufacturing,Large,UAE,9/9/2022
2583,Johnston-Boyle,Manufacturing,Medium,Canada,5/28/2024
2584,Thompson-Henry,Retail,Startup,Mexico,12/6/2025
2585,Clements-White,Retail,Startup,India,10/9/2025
2586,"Bell, Bishop and Sanders",Healthcare,Startup,UAE,2/3/2026
2587,Smith Ltd,Consulting,Medium,Australia,1/5/2024
2588,Lawrence Ltd,Consulting,Large,Singapore,5/12/2025
2589,Fuller Inc,Technology,Large,France,2/21/2024
2590,"Wright, Munoz and Adams",Consulting,Small,Mexico,2/20/2023
2591,Gentry-Deleon,Retail,Large,India,8/11/2022
2592,"Griffin, Sanford and Wilson",Healthcare,Enterprise,Japan,6/16/2023
2593,"Cox, Jensen and Franco",Healthcare,Small,Netherlands,11/26/2024
2594,Thompson Ltd,Manufacturing,Small,Netherlands,8/23/2024
2595,Green-Lewis,Logistics,Enterprise,Australia,10/21/2024
2596,"Wilson, Cobb and Calderon",Technology,Small,France,8/26/2023
2597,"Jordan, Bowen and Smith",Manufacturing,Enterprise,Japan,1/21/2023
2598,Wilkerson Inc,Logistics,Enterprise,Canada,12/5/2025
2599,White-Schneider,Consulting,Medium,Pakistan,7/29/2023
2600,Williams-Green,Manufacturing,Large,Netherlands,8/14/2024
2601,"West, Pittman and Wolf",Finance,Medium,South Africa,7/31/2022
2602,"Smith, Gonzalez and Solis",Consulting,Medium,India,5/17/2025
2603,Bradley PLC,Logistics,Small,Australia,10/20/2025
2604,"Mcguire, Pollard and Kerr",Technology,Startup,France,11/23/2025
2605,Berry-Walker,Logistics,Small,France,2/9/2025
2606,Park-Campbell,Manufacturing,Medium,UAE,12/15/2022
2607,Ross-Mitchell,Manufacturing,Startup,USA,7/16/2023
2608,Lee Ltd,Education,Startup,UAE,12/2/2025
2609,Rodriguez-Blair,Technology,Startup,Australia,3/18/2025
2610,"Cox, Martin and Burns",Media,Medium,Germany,10/20/2022
2611,Wells and Sons,Consulting,Enterprise,Singapore,11/22/2022
2612,"Anderson, Jordan and Richmond",Healthcare,Enterprise,Japan,1/6/2025
2613,Weiss Group,Technology,Small,India,8/28/2024
2614,Jones-Brown,Healthcare,Large,UAE,9/25/2024
2615,"Payne, Oconnor and Walker",Technology,Medium,France,3/14/2026
2616,Perkins and Sons,Technology,Small,Japan,11/29/2025
2617,"Jackson, Brown and Clark",Logistics,Medium,France,9/29/2025
2618,"Green, Brown and Sawyer",Technology,Startup,Pakistan,7/19/2024
2619,Hunter LLC,Education,Enterprise,India,3/5/2024
2620,"Sullivan, Cruz and Case",Media,Small,South Africa,5/2/2023
2621,Foster-Williams,Manufacturing,Small,South Africa,3/10/2025
2622,Duncan Inc,Marketing,Medium,Pakistan,7/29/2022
2623,"Pearson, Taylor and Duffy",Healthcare,Small,Brazil,7/31/2025
2624,Black LLC,Manufacturing,Small,Mexico,3/19/2025
2625,Gentry and Sons,Marketing,Medium,Singapore,2/19/2026
2626,Lewis and Sons,Media,Startup,Canada,1/26/2025
2627,"Smith, Martinez and Holmes",Media,Medium,UAE,7/30/2025
2628,Hart-Byrd,Healthcare,Small,UK,9/24/2024
2629,Scott LLC,Healthcare,Medium,Australia,8/3/2022
2630,Briggs and Sons,Media,Medium,Australia,12/23/2022
2631,"Hobbs, Snow and Miller",Marketing,Small,Canada,7/22/2024
2632,"Shaw, Foster and Gonzalez",Technology,Medium,Mexico,10/26/2025
2633,Cook-Middleton,Consulting,Medium,South Africa,8/25/2023
2634,Waters Ltd,Finance,Large,India,5/10/2025
2635,Carter and Sons,Manufacturing,Medium,UAE,8/28/2025
2636,Smith-Murphy,Logistics,Large,Mexico,5/3/2024
2637,Fisher-Jones,Manufacturing,Startup,Singapore,8/15/2022
2638,Dennis-Owens,Logistics,Small,Brazil,9/16/2024
2639,Alexander-Hall,Marketing,Enterprise,USA,3/9/2026
2640,"Conner, Davidson and Lee",Logistics,Small,Pakistan,8/29/2024
2641,Webster and Sons,Healthcare,Startup,Canada,5/28/2026
2642,Copeland PLC,Consulting,Small,Japan,12/1/2022
2643,Ward PLC,Consulting,Startup,USA,6/11/2023
2644,Miller Group,Healthcare,Startup,Pakistan,2/14/2023
2645,Morris-Russell,Education,Enterprise,Canada,2/5/2024
2646,"Rodriguez, Burns and Burnett",Marketing,Small,Australia,9/18/2022
2647,"Morales, Pearson and Parrish",Education,Small,Netherlands,4/3/2023
2648,"Tran, Brown and Dixon",Education,Enterprise,Australia,4/10/2023
2649,Walters-Myers,Manufacturing,Enterprise,France,3/20/2024
2650,"Small, Rose and Bell",Media,Small,Pakistan,1/20/2024
2651,Ortega Ltd,Manufacturing,Small,UK,4/21/2023
2652,Roberts-Quinn,Media,Large,South Africa,2/2/2026
2653,"Crawford, Smith and Garcia",Finance,Medium,Singapore,12/16/2024
2654,Gay-Patrick,Logistics,Medium,Netherlands,1/17/2023
2655,"Brennan, Wood and Jensen",Media,Large,Germany,8/25/2025
2656,Golden LLC,Healthcare,Medium,India,10/14/2023
2657,"Davis, Smith and Freeman",Manufacturing,Small,Netherlands,6/22/2026
2658,"Campbell, Valenzuela and Lopez",Marketing,Medium,India,7/22/2022
2659,Fritz-Dalton,Logistics,Small,South Africa,10/11/2023
2660,Maynard-Medina,Finance,Large,Mexico,2/26/2026
2661,Hebert PLC,Media,Medium,Japan,1/19/2026
2662,Klein-Franklin,Finance,Startup,Pakistan,5/20/2024
2663,Simmons and Sons,Marketing,Small,Canada,2/4/2023
2664,Burton and Sons,Education,Small,Brazil,12/25/2022
2665,Daniels Inc,Consulting,Small,Mexico,12/27/2022
2666,"Dawson, Dickson and Simon",Marketing,Medium,Canada,3/7/2026
2667,Kelley Ltd,Retail,Small,Germany,6/5/2024
2668,Anderson LLC,Marketing,Large,South Africa,7/11/2023
2669,"Barton, Pena and Ho",Finance,Startup,Singapore,7/23/2022
2670,"Novak, Simpson and Richard",Healthcare,Medium,South Africa,9/19/2023
2671,Moore-Smith,Manufacturing,Large,UAE,12/19/2024
2672,Kramer Inc,Healthcare,Medium,Singapore,11/12/2022
2673,Tyler-Jensen,Finance,Small,Mexico,8/25/2022
2674,"Wolf, Howard and Lewis",Manufacturing,Enterprise,UAE,8/26/2025
2675,Murphy-Rodriguez,Retail,Small,South Africa,1/12/2025
2676,"Craig, Ryan and Lester",Consulting,Startup,South Africa,7/8/2023
2677,"Perry, Rivas and Lara",Logistics,Small,Germany,3/7/2024
2678,Miller Group,Finance,Startup,UAE,7/5/2025
2679,Glover-Hicks,Media,Enterprise,Netherlands,9/26/2022
2680,"Martinez, Cunningham and Mueller",Finance,Startup,Japan,8/24/2023
2681,"Silva, Parker and Day",Finance,Large,UK,3/24/2024
2682,White-Gordon,Manufacturing,Large,Mexico,5/19/2025
2683,Taylor Ltd,Technology,Startup,France,9/9/2024
2684,Pearson Ltd,Marketing,Medium,Singapore,1/26/2026
2685,Barnes-Dunn,Technology,Startup,UAE,10/11/2025
2686,Wallace-Stevenson,Retail,Small,Australia,7/16/2024
2687,Chapman-Little,Media,Startup,UK,11/15/2025
2688,"James, Gallagher and Washington",Consulting,Enterprise,Singapore,10/30/2023
2689,"Lee, Farmer and Pace",Education,Enterprise,UAE,12/7/2024
2690,Richards PLC,Retail,Startup,Australia,3/27/2024
2691,Leonard-Drake,Education,Startup,Germany,9/16/2022
2692,Wheeler LLC,Education,Large,Japan,7/6/2025
2693,Carlson PLC,Consulting,Small,Germany,4/15/2024
2694,"Anderson, Prince and Sandoval",Healthcare,Large,Pakistan,6/20/2024
2695,"Joyce, Chavez and Spencer",Technology,Medium,India,8/11/2024
2696,Cochran Ltd,Finance,Small,USA,8/21/2024
2697,Brown LLC,Logistics,Large,Australia,5/5/2024
2698,"Moses, Patel and Bass",Education,Small,Pakistan,8/17/2023
2699,"Donovan, Owens and Robinson",Media,Enterprise,UK,1/18/2026
2700,"Bishop, Berg and Bridges",Retail,Enterprise,Japan,12/17/2023
2701,"Stanton, Mack and Barton",Healthcare,Startup,UAE,11/28/2023
2702,Miranda PLC,Education,Startup,Singapore,8/23/2024
2703,"Hernandez, Spencer and Cummings",Healthcare,Enterprise,Canada,2/22/2026
2704,"Young, Gentry and Mitchell",Healthcare,Enterprise,Japan,2/2/2026
2705,"Garza, Nguyen and Taylor",Education,Startup,Australia,1/20/2026
2706,Cooper-Ramos,Manufacturing,Large,Mexico,1/23/2024
2707,Boyd and Sons,Marketing,Small,USA,8/10/2024
2708,Rice and Sons,Media,Small,Mexico,6/4/2024
2709,Saunders-Hernandez,Finance,Large,Brazil,3/9/2024
2710,Mitchell-Fox,Finance,Startup,Netherlands,11/13/2024
2711,Dunlap Inc,Media,Enterprise,Canada,8/25/2023
2712,Nunez Ltd,Manufacturing,Startup,South Africa,5/22/2023
2713,Jones LLC,Finance,Medium,France,4/17/2026
2714,Murphy-Chavez,Healthcare,Startup,USA,3/7/2024
2715,"Blankenship, Nguyen and Watson",Consulting,Small,Pakistan,4/17/2024
2716,"King, Choi and Gomez",Retail,Medium,USA,5/25/2024
2717,Short LLC,Technology,Startup,South Africa,8/30/2023
2718,"Summers, Garcia and White",Finance,Small,UAE,6/14/2025
2719,Barnes PLC,Media,Small,Singapore,7/2/2022
2720,Nelson-Lee,Consulting,Startup,Brazil,9/29/2024
2721,Torres PLC,Education,Large,UK,12/15/2023
2722,"Hampton, Rojas and Salinas",Marketing,Small,Mexico,7/28/2023
2723,Tran-Tran,Media,Medium,Canada,5/8/2023
2724,Williams and Sons,Healthcare,Small,Netherlands,1/14/2025
2725,Abbott PLC,Marketing,Small,USA,7/19/2023
2726,Johnston Inc,Retail,Startup,UAE,2/22/2024
2727,Reyes Ltd,Retail,Small,Netherlands,11/7/2023
2728,Bowman-Jones,Manufacturing,Small,Germany,9/6/2025
2729,"Rodriguez, Peterson and Ramirez",Logistics,Medium,Mexico,10/30/2022
2730,Schaefer-Beck,Manufacturing,Large,USA,4/7/2024
2731,Austin-Herrera,Consulting,Small,USA,8/26/2025
2732,"Ramsey, Gibson and Rich",Marketing,Startup,India,9/12/2022
2733,"Keith, Murphy and Rodgers",Logistics,Startup,Canada,3/14/2026
2734,Hines PLC,Education,Startup,India,11/12/2024
2735,Torres-Jefferson,Healthcare,Startup,Mexico,8/1/2022
2736,Jones-Parker,Marketing,Small,Netherlands,1/14/2024
2737,Owens-Warner,Manufacturing,Startup,India,11/17/2023
2738,"Murillo, Ramos and Harris",Technology,Startup,Netherlands,9/17/2022
2739,Moore-Guzman,Logistics,Startup,Singapore,9/5/2023
2740,Duncan PLC,Logistics,Startup,Japan,2/20/2024
2741,Camacho Ltd,Healthcare,Startup,UAE,3/24/2024
2742,Porter-Mccoy,Finance,Startup,South Africa,3/22/2024
2743,Barron Ltd,Retail,Small,India,2/19/2024
2744,"Mcdonald, Morales and Mcgee",Retail,Small,South Africa,1/29/2024
2745,Casey-Proctor,Technology,Startup,Japan,12/14/2024
2746,"Jones, Taylor and Ward",Consulting,Small,USA,10/11/2022
2747,Wood Group,Consulting,Small,Mexico,10/13/2024
2748,"Norris, Fry and Burton",Education,Startup,South Africa,4/16/2024
2749,Fuller PLC,Marketing,Startup,Pakistan,2/13/2025
2750,Harris and Sons,Media,Small,Pakistan,8/3/2024
2751,Moyer Group,Finance,Medium,Germany,9/22/2022
2752,"Hale, Francis and Strickland",Manufacturing,Startup,South Africa,7/18/2025
2753,Wilson Ltd,Media,Startup,Pakistan,4/29/2026
2754,Duarte-Wilson,Media,Large,Germany,3/2/2023
2755,"Thompson, Robertson and Houston",Logistics,Small,Netherlands,7/28/2025
2756,"Kennedy, Larsen and Hammond",Technology,Startup,Pakistan,2/10/2023
2757,"Pace, Lindsey and Rodriguez",Retail,Large,France,1/21/2025
2758,"Garza, Kirk and Phillips",Education,Large,Germany,11/27/2022
2759,Kirby-Mendoza,Consulting,Small,Australia,4/16/2026
2760,Young Inc,Technology,Small,Canada,11/30/2022
2761,Hall-Anderson,Logistics,Startup,Mexico,5/7/2023
2762,Knox PLC,Manufacturing,Startup,Canada,4/20/2024
2763,Mccarthy Inc,Education,Medium,Canada,9/14/2024
2764,"Delgado, Miller and Meyer",Logistics,Startup,UAE,12/21/2022
2765,Weiss-Mccullough,Retail,Small,Netherlands,2/18/2023
2766,Perry PLC,Retail,Enterprise,Japan,4/17/2023
2767,Smith-Barton,Retail,Enterprise,Singapore,4/14/2023
2768,Bradley Ltd,Technology,Startup,UK,1/3/2025
2769,Mata-Navarro,Technology,Medium,Netherlands,4/28/2025
2770,"Burnett, Martin and Mason",Consulting,Small,Singapore,11/10/2024
2771,Hutchinson-Mullen,Consulting,Large,Germany,8/12/2022
2772,Johnson-Walker,Manufacturing,Small,Singapore,1/21/2026
2773,"Vincent, Schmidt and Ward",Education,Startup,Mexico,5/15/2024
2774,"Meyers, Lucas and Austin",Healthcare,Startup,Pakistan,1/17/2023
2775,Shaw-Foster,Healthcare,Small,Germany,1/18/2025
2776,Andrews Ltd,Logistics,Small,Brazil,1/31/2024
2777,Mitchell Ltd,Retail,Large,Singapore,5/21/2023
2778,Jones-Taylor,Education,Medium,Singapore,5/20/2025
2779,Smith Ltd,Media,Small,South Africa,1/16/2025
2780,Walter and Sons,Technology,Small,India,4/8/2025
2781,Bridges-Hartman,Marketing,Startup,France,10/28/2025
2782,Wright-Henson,Finance,Large,UAE,12/28/2023
2783,Brown-Green,Manufacturing,Enterprise,Germany,8/15/2024
2784,Ellis Inc,Retail,Enterprise,UK,1/22/2025
2785,"Brady, Garrison and Stevens",Retail,Large,South Africa,5/15/2026
2786,Vincent PLC,Retail,Startup,Canada,7/14/2022
2787,"Montgomery, Callahan and Patel",Technology,Startup,USA,3/22/2025
2788,Diaz LLC,Technology,Medium,Brazil,6/4/2025
2789,"Adams, Smith and Manning",Finance,Enterprise,Australia,3/16/2025
2790,"Lewis, Williams and Martinez",Media,Startup,Singapore,6/16/2024
2791,Miller Ltd,Education,Startup,Canada,12/30/2025
2792,Johnson and Sons,Retail,Large,Pakistan,6/24/2023
2793,"Goodwin, Dickerson and Moore",Healthcare,Startup,Australia,5/30/2025
2794,"Gonzalez, Peterson and Holmes",Consulting,Small,Mexico,5/27/2026
